Model,Launch,Code name,Fab (nm),Transistors (million),Die size (mm2),Bus interface,Core config1,Clock rate,Clock rate,Clock rate,Fillrate,Fillrate,Memory configuration,Memory configuration,Memory configuration,Memory configuration,Processing power (GFLOPS)2,TDP (Watts),Comments
Model,Launch,Code name,Fab (nm),Transistors (million),Die size (mm2),Bus interface,Core config1,Core (MHz),Shader (MHz),Memory (MHz),Pixel (GP/s),Texture (GT/s),Size (MB),Bandwidth (GB/s),DRAM type,Bus width (bit),Single precision,TDP (Watts),Comments
GeForce 310,"November 27, 2009",GT218,TSMC 40 nm,260,57,PCIe 2.0 ×16,16:8:4,589,1402,1000,2.356,4.712,512,8,DDR2,64,44.8,30.5,"OEM Card, similar to Geforce 210"
GeForce 315,February 2010,GT216,TSMC 40 nm,486,100,PCIe 2.0 ×16,48:16:4,475,1100,1580,3.8,7.6,512,12.6,DDR3,64,105.6,33,"OEM Card, similar to Geforce GT220"
GeForce GT 320,February 2010,GT215,TSMC 40 nm,727,144,PCIe 2.0 ×16,72:24:8,540,1302,1580,4.32,12.96,1024,25.3,GDDR3,128,187.5,43,OEM Card
GeForce GT 330[24],February 2010,GT215-301-A3[25],TSMC 40 nm,727,144,PCIe 2.0 ×16,96:32:8,550,1350,,4.40,17.60,512,32.00,GDDR3,128,257.3,75,"Specifications vary depending on OEM, similar to GT230 v2."
GeForce GT 330[24],February 2010,GT92[26],TSMC 40 nm,727,144,PCIe 2.0 ×16,96:32:8,500,1250,,4.000,24.00,256,51.20,GDDR3,256,240.0,75,"Specifications vary depending on OEM, similar to GT230 v2."
GeForce GT 330[24],February 2010,GT92B[27],TSMC 40 nm,727,144,PCIe 2.0 ×16,96:32:16,500,1250,,8.000,24.00,1024,16.32,DDR2,128,240.0,75,"Specifications vary depending on OEM, similar to GT230 v2."
GeForce GT 340,February 2010,GT215,TSMC 40 nm,727,144,PCIe 2.0 ×16,96:32:8,550,1340,3400,,,512 1024,54.4,GDDR5[28],128,257.3,69,"OEM Card, similar to GT240"
